"End","CID","Location","Name","Start"
"11/27/2023 12:00:00 PM","7","２０２　ｍｕｓｉｃ　ｂａｓｅ（１Ｆ）","マイメロディ","11/27/2023 10:30:00 AM"
"11/27/2023 5:00:00 PM","7","２０２　ｍｕｓｉｃ　ｂａｓｅ（１Ｆ）","マイメロディ","11/27/2023 1:30:00 PM"
"11/27/2023 4:00:00 PM","26","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ポムポムプリン","11/27/2023 3:30:00 PM"
"11/27/2023 5:00:00 PM","26","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ポムポムプリン","11/27/2023 4:30:00 PM"
"11/27/2023 12:00:00 PM","26","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ポムポムプリン","11/27/2023 11:00:00 AM"
"11/27/2023 1:30:00 PM","26","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ポムポムプリン","11/27/2023 12:30:00 PM"
"11/27/2023 3:00:00 PM","26","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ポムポムプリン","11/27/2023 2:00:00 PM"
"11/27/2023 12:00:00 PM","28","２０１　ｗｏｒｋｏｕｔ　ｓｔｙｌｅ（１Ｆ）","ポチャッコ","11/27/2023 10:30:00 AM"
"11/27/2023 5:00:00 PM","28","２０１　ｗｏｒｋｏｕｔ　ｓｔｙｌｅ（１Ｆ）","ポチャッコ","11/27/2023 1:30:00 PM"
"11/27/2023 5:00:00 PM","52","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","シナモン","11/27/2023 10:30:00 AM"
"11/27/2023 12:00:00 PM","61","３０１　ｃｕｔｉｅ　ｓｔｒａｗｂｅｒｒｙ（１Ｆ）","バッドばつ丸","11/27/2023 10:30:00 AM"
"11/27/2023 5:00:00 PM","61","３０１　ｃｕｔｉｅ　ｓｔｒａｗｂｅｒｒｙ（１Ｆ）","バッドばつ丸","11/27/2023 1:30:00 PM"
"11/27/2023 11:00:00 AM","90","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","エスプレッソ","11/27/2023 10:30:00 AM"
"11/27/2023 12:30:00 PM","90","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","エスプレッソ","11/27/2023 12:00:00 PM"
"11/27/2023 2:00:00 PM","90","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","エスプレッソ","11/27/2023 1:30:00 PM"
"11/27/2023 3:30:00 PM","90","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","エスプレッソ","11/27/2023 3:00:00 PM"
"11/27/2023 4:30:00 PM","90","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","エスプレッソ","11/27/2023 4:00:00 PM"
